34,"Social determinants of health influence clinical outcomes of patients undergoing rotator cuff repair: a systematic review","This systematic review investigated the influence of social determinants of health (SDOH) on access to orthopedic care and clinical outcomes following rotator cuff repair (RCR). Following PRISMA and Cochrane Collaboration guidelines, the authors reviewed studies published up to March 2022 that examined the effects of SDOH on healthcare access, clinical outcomes, and patient-reported outcomes after RCR. A total of 32 studies involving 102,372 patients, 669 physical therapy clinics, and 71 orthopedic surgery practices were included. The review found that female gender, labor-intensive occupations, workers’ compensation claims, comorbidities, tobacco use, federally subsidized insurance, lower education levels, racial and ethnic minority status, low-income residence areas, unemployment, low-volume surgery regions, and preoperative narcotic use were associated with delayed access to care and more severe disease at presentation. Black patients experienced significantly worse postoperative clinical and patient-reported outcomes, higher pain levels, and were more likely to receive care from low-volume surgeons and facilities. Lower educational attainment and federally subsidized insurance were also independently associated with poorer surgical outcomes, increased pain, and lower patient satisfaction. The review concluded that social determinants of health contribute substantially to disparities in access to care and postoperative outcomes, increasing the risk of complications, failed repairs, revision surgeries, and reduced return-to-work rates following rotator cuff repair.","Mandalia K; Ames A; Parzick JC; Ives K; Ross G; Shah S",2023
35,"Factors affecting sexual function in menopause: A review article", "This study aimed to systematically review the articles on factors affecting sexual function during menopause. Searching articles indexed in Pubmed, Science Direct, Iranmedex, EMBASE, Scopus, and Scientific Information Database databases, a total number of 42 studies published between 2003 and 2013 were selected. Age, estrogen deficiency, type of menopause, chronic medical problems, partner's sex problems, severity of menopause symptoms, dystocia history, and health status were the physical factors influencing sexual function of menopausal women. There were conflicting results regarding the amount of androgens, hormonal therapy, exercise/physical activity, and obstetric history. In the mental–emotional area, all studies confirmed the impact of depression and anxiety. Social factors, including smoking, alcohol consumption, the quality of relationship with husband, partner's loyalty, sexual knowledge, access to health care, a history of divorce or the death of a husband, living apart from a spouse, and a negative understanding of women's health were found to affect sexual function; however, there were conflicting results regarding the effects of education, occupation, socioeconomic status, marital duration, and frequency of sexual intercourse.", "Nazarpour S, Simbar M, Tehrani FR.", 2016
36,"Factors affecting unintended pregnancy resolution from the perspectives of pregnant women and people: A systematic review of qualitative evidence", "Aim: The aim of this study was to compare the effects of two immersive simulation-based education instructional designs, immersive simulation with team deliberate practice and immersive repeated standard simulation, when delivered over the same time on the knowledge and self-efficacy of nursing students.
Background: Implementing immersive simulation-based education is not without its resource challenges, making it prohibitive for simulation educators to include it in their curricula. Subsequently, there is a need to identify instructional designs that meet these challenges.
Design: A two-stage mixed methods approach was used to compare the two instructional designs.
Methods: In stage one, data were collected using questionnaires and differences estimated using analysis of covariance. In stage two, data were collected from two focus groups and analysed using a qualitative content analysis approach. Data were collected as part of a doctoral study completed in 2019 and was analysed for this study between 2022 and 2023. The justification for this study was that the identification of effective designs for immersive simulation remains a key research priority following the increase in allowable simulation hours by the Nursing and Midwifery Council.
Results: In stage one, there was no statistical significance in the participant's knowledge or self-efficacy between the models. In stage two, four themes were identified: vulnerability, development of knowledge, development of self-efficacy and preparation for placement. In contrast to stage one, participants reported that the repeated nature of both designs reinforced their knowledge base increased their self-efficacy, reduced their anxiety levels, and helped them to prepare for placement.
Conclusion: The results inferred that both designs had a positive impact on the participants. Overall, participants reported that it helped them prepare for placements. Based on the findings, wherever possible, repeated immersive simulation-based education designs should be used and not a standalone immersive simulation-based education scenarios. If resources allow, this could be either a repeated scenario, or if there are resource constraints to use, over the same time, immersive simulation with team deliberate practice, or a similar model. Thus, giving a potential return on investment, one that supports simulation educators making those sensitive decisions regarding the inclusion of immersive simulation with team deliberate practice in their curriculum. Further research is needed into this area to ascertain the design features that maximise this impact and support a move away from standalone scenarios to an approach that uses repetitive immersive simulation.
Keywords: Instructional design; Knowledge; Nursing; Repeated simulation; Repetitive simulation; Self-Efficacy; Simulation-based Education; Team Deliberate Practice.", "Yong MQY, Yeo Y, Shorey S.",2023
36,"Women's preferences and experiences of cervical cancer screening in rural and remote areas: a systematic review and qualitative meta-synthesis", "Introduction: Cervical cancer is one of the leading causes of mortality in women. Population-based cervical cancer screening programs have been highly effective in reducing the incidence and mortality of cervical cancer worldwide. However, disparities remain in women's cervical cancer screening participation rates, especially in rural and remote areas, where access to health care may be circumscribed due to logistical barriers. Until now, there has been no effort to review and synthesize the perspectives and experiences of women accessing cervical cancer screening in rural and remote areas. This systematic review and qualitative meta-synthesis of 14 studies aimed to describe and elaborate the issues women face when accessing cervical cancer screening in rural and remote areas.
Methods: This study used the qualitative meta-synthesis approach to review 14 studies on rural women's participation in cervical cancer screening. This research approach synthesized findings from multiple, primary qualitative studies to produce a new interpretation of the phenomenon while retaining the original meaning of each qualitative study.
Results: After 4937 citations were screened by database searching, 117 were retrieved for full-text review, of which 14 studies were included. This study identified two themes that modulate rural women's access to cervical cancer screening: interactions with healthcare providers and healthcare system access. Furthermore, this study found that women frequently expressed issues around patient-centered care in their interactions with healthcare providers. The implications of these findings for program design and delivery efforts in rural and remote areas are discussed.
Conclusion: This article provides the foundation for tailoring interventions and programming to increase cervical cancer screening rates in women who reside in rural and remote areas. This review also clarifies the factors of patient-centered care that may be adopted to enhance the quality of care for women in rural and remote areas. In summary, this systematic review and qualitative meta-synthesis provide information about women's perspectives and experiences accessing cervical cancer screening in rural and remote areas. The review has strong implications for this population and can be used to inform future research and program design initiatives.
Keywords: cervical cancer; maternal health; patient-centred care; program design; qualitative research; women’s health; cancer screening. ", "Majid U, Kandasamy S, Farrah K, Vanstone M.",2019
37,"What do safety and risk mean to women who choose to birth at home? A systematic review", "Introduction: Despite clear evidence to support the safety and efficacy of homebirth, the concept challenges the almost universal belief that hospital is the safest place to give birth. Homebirth remains largely unsupported around the world due to prevailing beliefs and constructs surrounding risk and safety. Despite barriers to access, women continue to choose home as a place to birth.
Methods: A systematic review of qualitative research was conducted to explore and understand women's views on what constitutes risk and safety in labour and birth for those who choose to birth at home. All studies were evaluated for quality and relevance. Reflexive thematic analysis was used to identify themes.
Results: Analysis of the 29 papers included in this review identified three main themes: risk of hospital birth, risk of homebirth, and safety of homebirth, and convey that women who choose to birth at home view their social, emotional, psychological and spiritual safety as highly important, with homebirth protecting and respecting these factors. For the women in the studies we reviewed, physical safety was enhanced through having the expertise of a midwife present at their birth. Participants considered the cultural paradigm within hospital services to focus on care for the physical body and not the whole person, which had the potential to cause psychological and physical harm.
Discussion: This review demonstrated that women who choose to birth at home assess risk and safety differently to the way health care institutions assess these parameters. These findings will be of interest to maternity services and educators of maternity care practitioners.
Keywords: Decision-making; Homebirth; Risk; Safety; women's views. ", "Chauncy C, Dawson K, Bayes S.", 2025
38,"Stage at diagnosis and stage-specific survival of breast cancer in Latin America and the Caribbean: A systematic review and meta-analysis", "Background: Female breast cancer is the most common cancer in Latin American and Caribbean (LAC) countries and is the leading cause of cancer deaths. The high mortality-to-incidence ratio in the regions is associated with mainly the high proportion of advanced stage diagnosis, and also to inadequate access to health care. In this study we aimed to systematically review the proportion of advanced stage (III-IV) at diagnosis (pas) and the five-year stage-specific survival estimates of breast cancer in LAC countries. Methods: We searched MEDLINE, Embase, and LILACS (Latin American and Caribbean Health Science Literature) to identify studies, in any language, indexed before Nov 5, 2018. We also conducted manual search by reviewing citations of papers found. pas was summarized by random effects model meta-analysis, and meta-regression analysis to identify sources of variation. Stage-specific survival probabilities were described as provided by study authors, as it was not possible to conduct meta-analysis. PROSPERO CRD42017052493.Results: For pas we included 63 studies, 13 of which population-based, from 22 countries comprising 221,255 women diagnosed from 1966 to 2017. The distribution of patients by stage varied greatly in LAC (pas 40.8%, 95%CI 37.0% to 44.6%; I2 = 99%; p<0.0001). The heterogeneity was not explained by any variable included in the meta-regression. There was no difference in pas among the Caribbean (pas 43.0%, 95%CI 33.1% to 53.6%), Central America (pas 47.0%, 95%CI 40.4% to 53.8%) and South America (pas 37.7%, 95%CI 33.1% to 42.5%) regions. For 5-year stage-specific survival we included 37 studies, comprising 28,988 women from ten countries. Seven of these studies were included also for pas. Since we were unable to adjust for age, comparability between countries and regions was hampered, and as expected, the results varied widely from study to study. Conclusions: LAC countries should look to address concerns with early detection and diagnosis of breast cancer, and wherever viable implement screening programs and to provide timely treatment.", "de Lemos LLP, Carvalho de Souza M, Pena Moreira D, Ribeiro Fernandes Almeida PH, Godman B, Verguet S, Guerra AA Junior, Leal Cherchiglia M.", 2019
39,"Integrated Cancer Screening Performance Indicators: A Systematic Review", "Cancer screening guidelines recommend that women over 50 years regularly be screened for breast, cervical and colorectal cancers. Population-based screening programs use performance indicators to monitor uptake for each type of cancer screening, but integrated measures of adherence across multiple screenings are rarely reported. Integrated measures of adherence that combine the three cancers cannot be inferred from measures of screening uptake of each cancer alone; nevertheless, they can help discern the proportion of women who, having received one or two types of screening, may be more amenable to receiving one additional screen, compared to those who haven't had any screening and may experience barriers to access screening such as distance, language, and so on. The focus of our search was to identify indicators of participation in the three cancers, therefore our search strategy included synonyms of integrated screening, cervical, breast and colorectal cancer screening. Additionally, we limited our search to studies published between 2000 and 2015, written in English, and pertaining to females over 50 years of age. The following databases were searched: MEDLINE, EMBASE, EBM Reviews, PubMed, PubMed Central, CINAHL, and Nursing Reference Center, as well as grey literature resources. Of the 78 initially retrieved articles, only 7 reported summary measures of screening across the three cancers. Overall, adherence to cervical, breast and colorectal cancer screening ranged from around 8% to 43%. Our review confirms that reports of screening adherence across breast, cervical and colorectal cancers are rare. This is surprising, as integrated cancer screening measures can provide additional insight into the needs of the target population that can help craft strategies to improve adherence to all three screenings.", "Mema SC, Yang H, Vaska M, Elnitsky S, Jiang Z.", 2016
40,"Outcomes of acute kidney injury in children and adults in sub-Saharan Africa: a systematic review", " Background: Access to diagnosis and dialysis for acute kidney injury can be life-saving, but can be prohibitively expensive in low-income settings. The burden of acute kidney injury in sub-Saharan Africa is presumably high but remains unknown. We did a systematic review to assess outcomes of acute kidney injury in sub-Saharan Africa and identify barriers to care.
Methods: We searched PubMed, African Journals Online, WHO Global Health Library, and Web of Science for articles published between Jan 1, 1990, and Nov 30, 2014. We scored studies, and all were of medium-to-low quality. We made a pragmatic decision to include all studies to best reflect reality, and did a descriptive analysis of extracted data. This study is registered with PROSPERO, number CRD42015015690.
Findings: We identified 3881 records, of which 41 met inclusion criteria, including 1403 adult patients and 1937 paediatric patients. Acute kidney injury in sub-Saharan Africa is severe, with 1042 (66%) of 1572 children and 178 (70%) 253 of adults needing dialysis in studies reporting dialysis need. Only 666 (64%) of 1042 children (across 11 studies) and 58 (33%) of 178 adults (across four studies) received dialysis when needed. Overall mortality was 34% in children and 32% in adults, but rose to 73% in children and 86% in adults when dialysis was needed but not received. Major barriers to access to care were out-of-pocket costs, erratic hospital resources, late presentation, and female sex.
Interpretation: Patients in these studies are those with resources to access care. In view of overall study quality, data interpretation should be cautious, but high mortality and poor access to dialysis are concerning. The global scarcity of resources among patients and health centres highlights the need for a health-system-wide approach to prevention and management of acute kidney injury in sub-Saharan Africa.
Funding: None. ", "Olowu WA, Niang A, Osafo C, Ashuntantang G, Arogundade FA, Porter J, Naicker S, Luyckx VA.", 2016
41,"An overview of the sexual and reproductive health status and service delivery among Syrian refugees in Jordan, nine years since the crisis: a systematic literature review", "
Background: The Syrian refugee crisis has led to massive displacement into neighboring countries including Jordan. This crisis has caused a significant strain on the sexual and reproductive health (SRH) services to the host communities and Syrian refugees. The Minimum Initial Service Package (MISP) is a standard package of services that should be implemented at the onset of an emergency. Due to their importance in protracted humanitarian crisis, this systematic review aimed to assess the utilization of SRH and MISP after 9 years of the crisis.
Methods: We searched PubMed, Medline/Ovid and Scopus for both quantitative and qualitative studies from 1 January 2011 to 30 November 2019. Our search included both free text key words and Medical Subject Headings (MeSH) for various forms and acronmym of the following terms: (Sexual and) Reproductive Health, Sexual/Gender-based/Family/Intimate partner violence, Minimum Initial Service Package, MISP, Women, Girls, Adolescents, Syrian, Refugee, Jordan, Humanitarian crisis, War, (armed) conflict, and Disaster. Boolean operators and star truncation (*) were used as needed. We further conducted an in-depth review of the available grey literature published during the same timeframe. Using a narrative synthesis approach, two authors independently extracted and analyzed data from published papers. After removal of duplicates, screening, and assessing for eligibility of 161 initially identified citations, 19 papers were selected for review.
Results: Findings from this review indicated a number of barriers to access, utilization, and implementation of SRH services, including lack of reliable information on sexual and gender-based violence (SGBV), aggravation of early marriages by crisis setting, gaps in the knowledge and use of family planning services, inadequate STIs and HIV coverage, and some issues around the provision of maternal health services.
Conclusion: The findings from this review are suggestive of a number of barriers pertaining to access, utilization, and implementation of SRH services. This is especially true for transitioning from MISP to comprehensive SRH services, and particularly for refugees outside camps. Following are needed to address identified barriers: improved inter-agency coordination, better inclusion/engagement of local initiatives and civil societies in SRH services delivery, improved quality of SRH services, adequate and regular training of healthcare providers, and increased awareness of Syrian women and adolescent girls. Also, more implementing research is required to identify ways to transition SRH provision from the MISP to comprehensive care for the Syrian refugee population in Jordan.
Keywords: Family violence; Gender-based violence; Humanitarian settings; Intimate partner violence; Minimum initial service package; Reproductive health; Sexual and reproductive health; Sexual violence; Syrian crisis; Syrian refugees. ", "Amiri M, El-Mowafi IM, Chahien T, Yousef H, Kobeissi LH." , 2020
42,"The acceptability of vaginal smear self-collection for screening for cervical cancer: a systematic review", "Cervical cancer is a major cause of death in adult women. However, many women do not undergo cervical cancer screening for the following reasons: fear, shame, physical limitations, cultural or religious considerations and lack of access to health care services. Self-collected vaginal smears maybe an alternative means of including more women in cervical cancer screening programs. The objective of this systematic review was to evaluate the acceptability of vaginal smear self-collection for cervical cancer screening. We selected articles from PubMed, the Cochrane Library and Embase that were published between January 1995 and April 2016. Studies written in English, French, Italian, Portuguese or Spanish that involved women between 18 and 69 years of age who had engaged in sexual intercourse were included in this review. The review was performed in accordance with the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) statement. Nineteen studies were ultimately evaluated in this review. Most of the included studies (n=17) demonstrated that the self-collection method exhibited outstanding acceptability among women with respect to cervical cancer screening, and only two studies indicated that self-collection exhibited low acceptability among women in this context. The acceptability of self-collection was determined subjectively (without standardized questionnaires) in 10 studies (53%) and via structured and validated questionnaires in the remaining studies. The results of our review suggest that the self-collection method is well-accepted and may therefore encourage greater participation in cervical cancer screening programs. However, additional studies are required to verify these results. ", "Braz NS, Lorenzi NP, Sorpreso IC, Aguiar LM, Baracat EC, Soares-Júnior JM.", 2017
43,"Men's experiences of eating disorder treatment: A qualitative systematic review of men-only studies" , "WHAT IS KNOWN ON THE SUBJECT?: There is a widespread perception that eating disorders are predominantly women´s illnesses. Most studies in the field of eating disorders include predominantly women. Current eating disorder programmes are tailored to meet women´s needs. At the same time, studies show that the rate of eating disorders among men is rising. Men tend to seek help for their eating disorder late in the course of their illness; even when they do seek treatment, they run risk of being undiagnosed by health professionals. WHAT THE PAPER ADDS TO EXISTING KNOWLEDGE?: We assessed the current knowledge on how men think and feel about their eating disorders and explored how this may affect their help-seeking behaviours and how they go about managing their eating disorders. Men experience unique symptoms and issues that may translate into unique treatment needs. There is a call to re-evaluate the current status quo for men with eating disorders regarding access to and receiving treatment for their eating disorders. WHAT ARE THE IMPLICATIONS FOR PRACTICE?: It is becoming an increasing priority to effectively treat men with eating disorders. Men need to be recognized as stakeholders in eating disorder-associated health care delivery. Healthcare professionals should receive training about the nature of eating disorders in men. Eating disorder-specific treatments will require adaptations to mirror the needs of individuals rather than particular gender/sex entities. ABSTRACT: Objective Despite the widespread perception that eating disorders (EDs) are predominantly experienced by women and girls, the incidence rate among men has risen substantially in recent years. Men may face unique challenges accessing treatment, which can negatively affect prognosis. The present paper aimed to review men's thoughts and feelings about their ED, and their experiences of ED treatment. Method We conducted a systematic search for qualitative articles focusing on the treatment experiences of men with EDs. Results Nine studies met inclusion criteria. Key themes that emerged across the studies were as follows: (a) recognition of the ED, (b) help-seeking, (c) treatment characteristics and (d) patient characteristics. Given that EDs are widely regarded to exclusively affect women and girls, men were reluctant to recognize their EDs, faced minimization of their symptoms by health professionals and had difficulty finding treatments that were tailored to their unique needs and preferences as men. Conclusions The present findings may serve as reference points to design future ED-specific interventions that are more inclusive of men. Further studies are needed to explore the differential experiences of men across diagnostic categories and treatment types, as well as elucidate the potential role of men-only services. ", "Richardson C, Paslakis G.", 2021
44,"Equal access, unequal outcomes? racial disparities in mortality between black and white women with breast cancer: a 10-year systematic review and meta-analysis", "
Purpose: This study uses systematic review and meta-analysis to address whether the significant disparities in breast cancer (BC) related health outcomes between Black and White women in the U.S. exist for women treated in the equal access Military Health System (MHS).
Methods: PubMed, CINAHL, and Web of Science were searched using PRISMA guidelines in February-March 2024 for articles published between 2014-2024 containing quantitative mortality outcomes for Black and White women with BC treated in the MHS. Summarized mortality risk was computed using random effects meta-analysis from 2 × 2 tables of total deaths and population. Search, study selection, and quality assessment were completed by two independent co-authors.
Results: Six studies with samples ranging from 395 to 28,818 across 31 years of data were included, and their mortality findings synthesized. Compared to matched patients in the general population, both Black and White women treated in the MHS had reduced mortality risk in two studies. While unadjusted mortality risk varied across three studies with direct comparisons between Black and White women treated in the MHS, adjusting for demographic and cancer characteristics eliminated significant differences. Meta-analysis of all six studies revealed a higher pooled unadjusted mortality risk for Black compared to White women (OR: 1.20, 95% CI: 1.09-1.33).
Conclusions: Equal access to health care alone may not eliminate racial disparities in mortality for patients with BC.
Implications for cancer survivors: Improving access, in combination with other targeted interventions, may reduce disparities in health outcomes for women with BC.
Keywords: Breast cancer; Disparities; Health equity; Military health system. ", "Hill AJ, Durbha N, Eaglehouse YL, Hong YA, Xue H.", 2025
45,"Telehealth Models for PrEP Delivery: A Systematic Review of Acceptability, Implementation, and Impact on the PrEP Care Continuum in the United States", "Pre-exposure prophylaxis (PrEP) is pivotal in curbing HIV transmission and is integral to the national plan to end the HIV epidemic in the United States (US). Nonetheless, widespread PrEP adoption faces barriers. Telehealth delivery models for PrEP, or telePrEP, can enhance PrEP access and adherence by providing flexible care remotely. This study presents a systematic review of telePrEP programs in the US, aiming to describe model characteristics and summarize clinical, implementation, and equity outcomes. We reviewed studies published from 2012 to 2023. We included articles that described telePrEP systems in the US and measured PrEP care continuum outcomes (awareness, initiation, uptake, adherence) or acceptability of the intervention by program users. Eight articles describing six distinct telePrEP initiatives met our inclusion criteria. Studies described models implemented in community-based, academic, and commercial settings, with most programs using a direct-to-client telePrEP model. Across studies, clients reported high acceptability of the telePrEP programs, finding them easy to use, convenient, and helpful as a tool for accessing HIV prevention services. No programs were offering injectable PrEP at the time these studies were conducted. Data was limited in measuring PrEP retention rates and the reach of services to underserved populations, including Black and Latinx communities, transgender individuals, and cis-gender women. Findings underscore the potential of telePrEP to bolster the reach of PrEP care and address structural barriers to access. As telehealth models for PrEP care gain prominence, future research should concentrate on refining implementation strategies, enhancing equity outcomes, and expanding services to include injectable PrEP.", "Bonett S, Li Q, Sweeney A, Gaither-Hardy D, Safa H.", 2024
46,"Adolescent maternal health services utilization and associated barriers in Sub-Saharan Africa: A comprehensive systematic review and meta-analysis before and during the sustainable development goals", "
Introduction: Effective and adequate maternal health service utilization is critical for improving maternal and newborn health, reducing maternal and perinatal mortality, and important to achieve global sustainable development goals (SDGs). The purpose of this systematic review was to assess adolescent maternal health service utilization and its barriers before and during SDG era in Sub-Saharan Africa (SSA).
Methods: Systematic review of published articles, sourced from multiple electronic databases such as Medline, PubMed, Scopus, Embase, CINAHL, PsycINFO, Web of Science, African Journal Online (AJOL) and Google Scholar were conducted up to January 2024. Assessment of risk of bias in the individual studies were undertaken using the Johanna Briggs Institute (JBI) quality assessment tool. The maternal health service utilization of adolescent women was compared before and after adoption of SDGs. Barriers of maternal health service utilization was synthesized using Andersen's health-seeking model. Meta-analysis was carried out using the STATA version 17 software.
Results: Thirty-eight studies from 15 SSA countries were included in the review. Before adoption of SDGs, 38.2 % (95 % CI: 28.5 %, 47.9 %) adolescents utilized full antenatal care (ANC) and 44.9 % (95%CI: 26.2, 63.6 %) were attended by skilled birth attendants (SBA). During SDGs, 42.6 % (95 % CI: 32.4 %, 52.8 %) of adolescents utilized full ANC and 53.0 % (95 % CI: 40.6 %, 65.5 %) were attended by SBAs. Furthermore, this review found that adolescent women's utilization of maternal health services is influenced by various barriers, including predisposing, enabling, need, and contextual factors.
Conclusions: There was a modest rise in the utilization of ANC services and SBA from the pre-SDG era to the SDG era. However, the level of maternal health service utilization by adolescent women remains low, with significant disparities across SSA regions and multiple barriers to access services. These findings indicate the importance of developing context-specific interventions that target adolescent women to achieve SDG3 by the year 2030.
Keywords: Adolescent; Adolescent girls; Antenatal care; Maternal health; Meta-analysis; Postnatal care; Pregnancy; Prenatal care; SSA; Skilled birth attendant; Skilled delivery; Systematic review; Teenagers. ", "Tolossa T, Gold L, Dheresa M, Turi E, Yeshitila YG, Abimanyi-Ochom J.", 2024
47,"Modern contraceptive utilization and associated factors among street working reproductive age women in Ethiopia: A systematic review and meta-analysis", "Introduction Sci-Hub is a useful web portal for people working in science as it provides access to millions of free scientific articles. Satisfaction and usage should be explored in the Latino student population. The objective of this study was to evaluate the use, knowledge, and perception of the scientific contribution of Sci-Hub in medical students from Latin America.
Methodology
A multicenter, observational, analytical study was conducted in 6632 medical students from 6 countries in Latin America. We surveyed from a previously validated instrument, delving into knowledge, monthly average usage, satisfaction level, and perception of the scientific contributions provided by Sci-Hub. Frequencies and percentages are described, and generalized linear models were used to establish statistical associations.
Results
Only 19.2% of study participants knew of Sci-Hub and its function, while the median use was twice a month. 29.9% of Sci-Hub-aware participants claimed they always find the desired scientific information in their Sci-Hub search; 62.5% of participants affirmed that Sci-Hub contributes to scientific investigation; only 2.2% reported that Sci-Hub does not contribute to science.
Conclusion
The majority of Latino students are not aware of Sci-Hub.
", "Kassa BG, Demilew BC, Beyene FY, Belay HG.", 2024
48,"The evidence base regarding the experiences of and attitudes to preimplantation genetic diagnosis in prospective parents", "
Baackground: Preimplantation genetic diagnosis was developed as an alternative to prenatal diagnosis for couples with a family history of genetic disease. After in vitro fertilization, the embryos can be analysed to ensure that only healthy embryos are transferred to the uterus. Past studies have suggested that couples who wish to avoid having a child with an inherited genetic condition look favourably on preimplantation genetic diagnosis as it prevents the need for termination of pregnancy following prenatal diagnosis of an affected fetus. However, it is important to understand the experiences of couples who have used or consider using this technique.
Methods: To ascertain the current evidence base on this topic, we conducted a mixed methods systematic review. Four databases were searched for relevant peer-reviewed papers published between 2000 and 2013. Of 453 papers, nine satisfied the inclusion criteria and were assessed for quality. Results of nine papers were analysed and synthesised using a narrative approach.
Findings: Three main themes emerged: (1) motivating factors; (2) emotional labour; (3) choices and uncertainty. The review has identified an emotional and difficult journey for couples pursuing preimplantation genetic diagnosis. While use of the technique gives hope to families who wish to prevent transmission of a genetic disease this is not without hard decision-making and periods of uncertainty. Lack of information was perceived as a barrier to access this reproductive option.
Implications for practice: Recommendations include: training and education in genetics for midwives who are the first point of contact for pregnant women; clinics to use a decision-making tool to emphasise the uncertainty involved in PGD and improved communication and psychological support to couples.
Keywords: Decision making; Genetic testing; PGD; Pregnancy; Preimplantation genetic diagnosis. ", "Cunningham J, Goldsmith L, Skirton H.", 2015
49,"Inequity in childhood immunization in India: a systematic review", " Background: Despite a reduction in disease burden of vaccine preventable diseases through childhood immunization, considerable progress needs to be made in terms of ensuring efficiency and equity of vaccination coverage.
Objective: To conduct a systematic review to identify and explore factors associated with inequities in routine vaccination of children in India.
Methods: Publications reporting vaccination inequity were retrieved through a systematic search of Medline and websites of the WHO, UNICEF and demographic health surveys in India. No restrictions were applied in terms of study designs. The primary outcome measure was complete vaccination or immunization defined as per the standard WHO definition.
Results: There were three nationwide data sets viz. the three National Family Health Surveys (NFHS), a research study conducted by the Indian Council of Medical Research (ICMR) and a UNICEF coverage evaluation survey. In addition, several publications representing different population groups or geographic regions were available. A small number of publications were reanalyses of data from the NFHS series. There is considerable inequity in vaccination coverage in different states. Within states, traditionally poor performing states have greater inequities, although there are significant inequities even within better performing states. There are significant inequities in childhood vaccination based on various factors related to individual (gender, birth order), family (area of residence, wealth, parental education), demography (religion, caste), and the society (access to health-care, community literacy level) characteristics. Girls fare uniformly worse than boys and higher birth order infants have lower vaccination coverage. Urban infants have higher coverage than rural infants and those living in urban slums. There is an almost direct relationship between household wealth and vaccination rates. The vaccination rates are lower among infants with mothers having no or low literacy, and families with insufficient empowerment of women. Paternal literacy has an inconsistent positive relationship with infant vaccination. There is a relationship between religion and caste and childhood vaccination. Access to health services and other infrastructure, is associated with better vaccination coverage of infants. The precise impact of specific risk factors operating singly or in combination cannot be calculated from this systematic review.
Conclusion: This systematic review identifies and explores factors associated with inequity in childhood immunization in India; and provides information for urgent action to redress the imbalances. ", "Indian Pediatr. 2012 Mar;49(3):203-23. doi: 10.1007/s13312-012-0063-z.", 2012
50,"How the integration of traditional birth attendants with formal health systems can increase skilled birth attendance", "
Background
Forty years of safe motherhood programming has demonstrated that isolated interventions will not reduce maternal mortality sufficiently to achieve MDG 5. Although skilled birth attendants (SBAs) can intervene to save lives, traditional birth attendants (TBAs) are often preferred by communities. Considering the value of both TBAs and SBAs, it is important to review strategies for maximizing their respective strengths.
Objectives
To describe mechanisms to integrate TBAs with the health system to increase skilled birth attendance and examine the components of successful integration.
Method
A systematic review of interventions linking TBAs and formal health workers, measuring outcomes of skilled birth attendance, referrals, and facility deliveries.
Results
Thirty-three articles met the selection criteria. Mechanisms used for integration included training and supervision of TBAs, collaboration skills for health workers, inclusion of TBAs at health facilities, communication systems, and clear definition of roles. Impact on skilled birth attendance depended on selection of TBAs, community participation, and addressing barriers to access. Successful approaches were context-specific.
Conclusions
The integration of TBAs with formal health systems increases skilled birth attendance. The greatest impact is seen when TBA integration is combined with complementary actions to overcome context-specific barriers to contact among SBAs, TBAs, and women.
", "Byrne A, Morgan A.", 2011
51,"Lessons from the pandemic: a retrospective study and literature comparative review of provider and patient experiences with telemedicine in spine care", "
Objective: Telemedicine use for patient care in spine surgery drastically increased after the advent of the COVID-19 pandemic. The authors aimed to examine factors influencing telemedicine utilization during this period by comparing perspectives from patients and spine surgeons to better guide the use of telehealth beyond the pandemic.
Methods: Between June 2021 and December 2021, a survey was administered to spine care patients receiving virtual visits at a single multidisciplinary spine center to assess their telemedicine experience, including visit quality, overall communication, and technical challenges. Furthermore, a systematic review using the PubMed, Google Scholar, Embase and Web of Science databases in accordance with the PRISMA guidelines was conducted to identify survey studies of spine surgeons and patients assessing telemedicine experiences.
Results: A total of 407 patients were included in our survey; 65.6% were female, and 82.8% were at least 55 years of age. Most patients were White (86.2%) and had at least a bachelor's degree (81.6%). The majority of respondents (96.8%) reported being satisfied or very satisfied with their telemedicine visits. Explanations at the end of visit (p < 0.001), time spent during the visit (p < 0.001), and absence of technical issues (p < 0.001) were significantly associated with increased patient satisfaction. Barriers to access such as education level, age, or race were not significantly associated with patient satisfaction (p > 0.05). The authors also performed a systematic review that identified 10 studies on patient attitudes toward telemedicine with 3569 respondents in North America and 10 surveys of spine surgeons with 3043 respondents internationally. Most telemedicine visits were pre- or postoperative (56.3%, 1914/3399; range 42%-95%), and the majority of patients reported traveling less than 25 miles for in-person visits (63.3%, 815/1287; range 57%-68%). Nine patient studies revealed a high patient satisfaction level with telemedicine (79.7%, 2248/2821; range 36%-93%). The virtual physical examination was of greater concern for surgeons (48.6%, 433/891; range 10%-91%) than for patients (15.5%, 156/1007; range 2%-74%).
Conclusions: This study highlights the high level of patient satisfaction with telemedicine in spine care, emphasizing factors including clear explanations, sufficient time during visits, and minimal technical issues. Despite concerns about the virtual physical examination, especially among surgeons, telemedicine was effectively utilized for pre- and postoperative care. Telemedicine can continue to play a valuable role in spine care beyond the pandemic, provided that technical challenges are addressed, and communication remains clear and thorough.
Keywords: COVID-19; infection; spine surgery; telehealth; telemedicine. ", "Srinivasan S, Patel S, Hassan T, Venkatesh P, Farid M, Guirguis M, Hall K, Barrie U, Tamimi MA, Bagley CA, Aoun SG.", 2025

